bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,成山棋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10296924,
,拔根,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10297180,
20195,Six,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10297196,
29491,Dipole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10297241,
3190,Quixo,,,,,"Gigamic,ギガミック",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10297267,
,揪子棋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10297268,
,撿紅點,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10297298,
,散窯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10299005,
,斜方棋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10301825,
2136,Ludo,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1030283,Ludo
,Jodete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10307562,
,旋回棋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10309750,
,旋轉棋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10309857,
,Morris games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10325567,
,Mr. Bucket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10332930,Mr._Bucket
41,Can't Stop,,,,,"Miro Company,חברת מירו,Parker Brothers,Parker,パーカー・ブラザーズ,파커 브라더스,派克兄弟,האחים פארקר,Браты Паркеры,Parkers Brothers,Asmodee,Asmodee Éditions,Asmodée Éditions,Asmodée Editions,Ravensburger,رافنزبورگر,رافنزبورقر,Равенсбургер,ラベンズバーガー",,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,Q1034057,Can't_Stop_(board_game)
,Ouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10342585,
,Hatalom Kártyái Kártyajáték,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1034325,
5035,Panzer Armee Afrika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10344258,PanzerArmee_Afrika_(board_game)
753,Panzerkrieg: von Manstein & HeeresGruppe Süd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10344264,
1155,Capitol,,,"Aaron Weissblum,Alan R. Moon,アラン・ムーン,精靈國度,אלן מון,ألان ر. مون,Алан Р. Мун",,Schmidt Spiele,,,,,,,,,,,,,,,,,,,,,,,,,,,,12031,,Q1034689,Capitol_(board_game)
,Eden: the Deceit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1034715,
,capture the flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1035213,Capture_the_flag
2795,Car Wars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,Q1035253,Car_Wars
150,Carabande,,,,,Goldsieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648,,Q1035267,
,Sette e Mezzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1035867,Sette_e_mezzo
1711,Richthofen's War,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10361299,Richthofen's_War
1563,Rise and Decline of the Third Reich,,,"John Prados,جون ميدوز,ジョン・プラドス",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10363000,Rise_and_Decline_of_the_Third_Reich
,sarangollo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10368433,
,Seterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10370739,Seterra
,Taule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10378381,
3104,Chamäleon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627,,Q103842924,
,混連珠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10390400,
,Harry Potter Wizard's Chess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10394199,
34848,Raumschach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10394203,
,Školka s míčem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10405687,
117985,Star Trek: Catan,,,"Klaus Teuber,Тойбер, Клаус,卡坦島,卡坦岛,クラウス・トイバー,كلاوس توبر,克劳斯·托伊伯,קלאוס טויבר,Кляўс Тойбэр,클라우스 토이버",,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,24956,,Q104144734,
,Black Jack Free Bet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104153079,
257501,Call of the Archons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104192451,
,Age of Ascension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104192509,
,Worlds Collide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104192550,
,Mass Mutation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104192599,
21324,Abande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10419870,
,Assassin (spel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10420488,
,Avista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10423579,
,Babel (kortspel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10424001,
,Banka Bäver (kortspel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10426037,
29952,Quinamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10427672,
,白族播棋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10429103,
,Bolag (kortspel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10432285,
,Bondespelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10432853,
,Brass (brädspel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10434836,
,Bugami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10437502,
,Byggkasino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10438177,Byggkasino
,Byteskille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10438336,
,Båten går,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10438637,
,砍高粱棋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10441369,
,Chicago (poker),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10449224,
2386,Chinese checkers,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1045090,Chinese_checkers
,Game of dares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104542025,Game_of_dares
826,Cartagena,,,"Leo Colovini,ليو كولوفينى",,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,11266,,Q1045757,Cartagena_(board_game)
2116,Cardino,,,"Alex Randolph,艾力克斯·兰多夫,艾力克斯·蘭多夫,الکس رندولف,アレックス・ランドルフ,أليكس راندولف,اليكس راندولف",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19703,,Q1045956,
,Tienen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104599138,
,Cubiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10463241,
,Bandido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30148,,Q104640539,
,dance bingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10466677,
297234,Taskmaster: The Board Game,,,,,Ginger Fox UK,3,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,Q104668462,
,繃五花棋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10470031,
,Red 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10470532,
,Cassino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1047595,Cassino_(card_game)
,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104804848,
1246,Insecta (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104821823,Insecta_(board_game)
,Indian Ocean Adventure: The Japanese Raids on Ceylon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104821894,Indian_Ocean_Adventure:_The_Japanese_Raids_on_Ceylon
245643,Luxor,,,"Rüdiger Dorn,روديغر دورن,روديجر دورن",,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,32301,,Q104830952,
22348,Duplik,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,23004,,Q104830953,
,老牛棋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10483595,
,Salic Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104840652,Salic_Law_(solitaire)
,Enflé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10484121,
12314,Newmarket,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104842854,Newmarket_(card_game)
,Drop Dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104849183,Drop_Dead_(dice_game)
,The Worlds of Boris Vallejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104849533,The_Worlds_of_Boris_Vallejo
157969,Sheriff of Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104852668,Sheriff_of_Nottingham_(board_game)
42420,Terror of the Lichemaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104855790,Terror_of_the_Lichemaster
2157,Riddle of the Ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104856156,Riddle_of_the_Ring
1719,Dark Emperor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104858564,Dark_Emperor
,Uno Flip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104862696,Uno_Flip!
,Dark Blades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104862954,Dark_Blades
,Ellery Queen's Mystery Magazine Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104863626,Ellery_Queen's_Mystery_Magazine_Game
,Ellery Queen's Operation: Murder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104866501,Ellery_Queen's_Operation:_Murder
,Agatha Christie: Behind the Screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104866504,Agatha_Christie:_Behind_the_Screen
3484,Armada,,,,,Jeux Descartes,,,,,,,,,,,,,,,,,,,,,,,,,,,,4585,,Q104866690,Armada_(board_game)
316,Chase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104869724,Chase_(board_game)
,Stitching,,,"Anthony Neilson,Энтони Нилсон,انثونى نيلسون,アンソニー・ネイルソン",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104871392,Stitching_(play)
,Sea Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104881052,Sea_Hawks_(board_game)
,Exorbitare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104881836,Exorbitare
40352,Wir spielen Einkaufen,,,Marco Teubner,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,21873,,Q104891407,
,Monster Coliseum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104901787,Monster_Coliseum
,Vikings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q104901886,Vikings_(RuneQuest)
33144,Brainstonz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10491650,
,Sanguosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1049371,Legends_of_the_Three_Kingdoms
,Femhundra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10494598,
,Femkort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10494605,Femkort
,Finans (spel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10495294,
,Fiskespelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10495787,
,Swedish Whist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10500636,Swedish_Whist
,Fångarna på fortet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10500988,
,Gabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10501850,
,Clever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q105026548,
,FreeCell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1050614,FreeCell
180974,Potion Explosion,,,"Horrible Guild Games,Andrea Crespi (game designer),Andrea Crespi (développeur de jeux),Andrea Crespi,Stefano Castelli (game designer),Stefano Castelli (créateur de jeux),Stefano Castelli,Lorenzo Silva (game designer),Lorenzo Silva",Giulia Ghigini,Edge Entertainment,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q105064566,
266524,PARKS,,,,,Feuerland Spiele,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,33724,,Q105086916,Parks_(board_game)
103092,Helvetia,,,,,"Franckh-Kosmos,Kosmos,科仕謀思,Франкх-Космас,코스모스,コスモス社",,,,,,,,,,,,,,,,,,,,,,,,,,,,24541,,Q105095716,
19301,Mesopotamien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19051,,Q105095718,
22237,Hart an der Grenze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q105097920,
41019,Sherwood Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22577,,Q105099509,
4099,Keythedral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14222,,Q105099510,
118025,Waka Waka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24961,,Q105099511,
9950,Free Willy Game,,,,,"Milton Bradley Company,Milton Bradley,米爾頓·布拉德利公司,ミルトン・ブラッドリー・カンパニー,חברת מילטון ברדלי",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q105099680,
19989,Raubritter,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,19249,,Q105104157,
90870,Uluru,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,24133,,Q105104158,
20082,Pecunia non olet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19137,,Q105104159,
8179,Yellowstone Park,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,14961,,Q105104629,
153425,Norderwind,,,"Klaus Teuber,Тойбер, Клаус,卡坦島,卡坦岛,クラウス・トイバー,كلاوس توبر,克劳斯·托伊伯,קלאוס טויבר,Кляўс Тойбэр,클라우스 토이버",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26613,,Q105104630,
531,Die Kaufleute von Amsterdam,,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,10462,,Q105105178,
35179,Globalissimo,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,21736,,Q105111036,
103132,Rapa Nui,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,24550,,Q105111037,
161527,Die Siedler von Catan – Das Alte Ägypten,,,"Klaus Teuber,Тойбер, Клаус,卡坦島,卡坦岛,クラウス・トイバー,كلاوس توبر,克劳斯·托伊伯,קלאוס טויבר,Кляўс Тойбэр,클라우스 토이버",,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,27026,,Q105119791,
28436,Deutschland – Finden Sie Minden?,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,20548,,Q105122025,
27356,Portobello Market,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,27356,,Q105122083,
34599,Toledo,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,21717,,Q105122703,
17419,Die Siedler von Catan – Limitierte Edition in 3D,,,"Klaus Teuber,Тойбер, Клаус,卡坦島,卡坦岛,クラウス・トイバー,كلاوس توبر,克劳斯·托伊伯,קלאוס טויבר,Кляўс Тойбэр,클라우스 토이버",,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,18643,,Q105128904,
284998,Reigns: The Council,,,,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q105132623,
,虎豹獅象棋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10514298,
,Lau kata kati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10514556,Lau_kata_kati
,Hacka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10515453,
,Hand (kortspel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10517030,
63900,Pirate Plank,,,,,"LEGO®,Lego,LEGO,乐高积木,樂高積木,레고,לגו,லெகோ,レゴ,樂高,ليغو,Лего,เลโก้,Grupul Lego,Legokocke,لگو,ლეგო,ലെഗൗ,લેગો,לעגא,Лего компани,乐高,ليجو,Leqo,ليݢو,లెగో",2,4,,,,,,,,,,,,,,,,,,,,,,,,,,23229,,Q105192524,
,Hej Knekt (kortspel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10519369,
184842,Catan – Junior,,,"Klaus Teuber,Тойбер, Клаус,卡坦島,卡坦岛,クラウス・トイバー,كلاوس توبر,克劳斯·托伊伯,קלאוס טויבר,Кляўс Тойбэр,클라우스 토이버",,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,26582,,Q105193834,
5549,Whisky-Siedler,,,"Klaus Teuber,Тойбер, Клаус,卡坦島,卡坦岛,クラウス・トイバー,كلاوس توبر,克劳斯·托伊伯,קלאוס טויבר,Кляўс Тойбэр,클라우스 토이버",,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,8723,,Q105202120,
144415,Nauticus,,,"Wolfgang Kramer,眾塔之城,ウォルフガング・クラマー,فولفغانغ كرامر,فولفجانج كرامر,Michael Kiesling,مايكل كيسلينج",,"Franckh-Kosmos,Kosmos,科仕謀思,Франкх-Космас,코스모스,コスモス社",2,4,,,,,,,,,,,,,,,,,,,,,,,,,,26085,,Q105205399,
274023,Best Act,,,"Kazunari Yonemitsu,米光一成,Ёнэмицу, Кадзунари",,"Gentosha,幻冬舍,幻冬舎,Gentōsha,Ґентоша",3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q105215276,
38735,The Swarm,,,"Wolfgang Kramer,眾塔之城,ウォルフガング・クラマー,فولفغانغ كرامر,فولفجانج كرامر,Michael Kiesling,مايكل كيسلينج",,"Franckh-Kosmos,Kosmos,科仕謀思,Франкх-Космас,코스모스,コスモス社",2,4,,,,,,,,,,,,,,,,,,,,,,,,,,22206,,Q105223602,
189,Die Siedler von Nürnberg,,,"Klaus Teuber,Тойбер, Клаус,卡坦島,卡坦岛,クラウス・トイバー,كلاوس توبر,克劳斯·托伊伯,קלאוס טויבר,Кляўс Тойбэр,클라우스 토이버",,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,10047,,Q105231471,
23053,Guatemala Café,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,20489,,Q105233579,
217949,A Column of Fire,,,Michael Rieneck,,"Franckh-Kosmos,Kosmos,科仕謀思,Франкх-Космас,코스모스,コスモス社",2,4,,,,,,,,,,,,,,,,,,,,,,,,,,31889,,Q105238861,
24224,Anasazi,,,"Klaus-Jürgen Wrede,Клаус-Юрген Вреде,クラウス＝ユルゲン・ヴレーデ,Klaus-JÃ¼rgen Wrede,كلاوس يورجن وريدى",,Phalanx Games,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,20130,,Q105245704,
906,Abilene,,,Roland Siegers,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,195,,Q105300570,Abilene_(board_game)
45319,Alcazar,,,"Wolfgang Kramer,眾塔之城,ウォルフガング・クラマー,فولفغانغ كرامر,فولفجانج كرامر",,"Franckh-Kosmos,Kosmos,科仕謀思,Франкх-Космас,코스모스,コスモス社",2,5,,,,,,,,,,,,,,,,,,,,,,,,,,22908,,Q105300866,
91534,Struggle for Catan,,,"Klaus Teuber,Тойбер, Клаус,卡坦島,卡坦岛,クラウス・トイバー,كلاوس توبر,克劳斯·托伊伯,קלאוס טויבר,Кляўс Тойбэр,클라우스 토이버",,"Franckh-Kosmos,Kosmos,科仕謀思,Франкх-Космас,코스모스,コスモス社",2,6,,,,,,,,,,,,,,,,,,,,,,,,,,24136,,Q105301637,
52825,De Kolonisten van de Lage Landen,,,"Klaus Teuber,Тойбер, Клаус,卡坦島,卡坦岛,クラウス・トイバー,كلاوس توبر,克劳斯·托伊伯,קלאוס טויבר,Кляўс Тойбэр,클라우스 토이버",,999 Games,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q105327037,
,象狮虎豹狼狗猫鼠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10533017,
10889,Akron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16722,,Q10534308,
,the floor is lava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10536135,The_floor_is_lava
191977,Die Burgen von Burgund – Das Kartenspiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29394,,Q105363552,
229218,A Game of Thrones CATAN: Die Bruderschaft der Nachtwache,,,"Klaus Teuber,Тойбер, Клаус,卡坦島,卡坦岛,クラウス・トイバー,كلاوس توبر,克劳斯·托伊伯,קלאוס טויבר,Кляўс Тойбэр,클라우스 토이버,Benjamin Teuber",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31890,,Q105364304,
,Irish hold'em,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q10536762,
244916,Drop it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32391,,Q105371537,
32270,Catan – Länder-Szenarien,,,"Klaus Teuber,Тойбер, Клаус,卡坦島,卡坦岛,クラウス・トイバー,كلاوس توبر,克劳斯·托伊伯,קלאוס טויבר,Кляўс Тойбэр,클라우스 토이버",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q105376236,
,Japanese Mahjong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q1053844,Japanese_mahjong
